[2021-03-26 09:52:16.581] [                 restartedMain] [ INFO]        c.i.d.xnetwork.udp.CenterCommServer.init                 30944 : init
[2021-03-26 09:54:02.084] [         nioEventLoopGroup-8-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : SEND TO [OPER02] [/100.100.30.101:4603], 13 Bytes. OK....
[2021-03-26 09:54:02.084] [         nioEventLoopGroup-8-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : SEND TO [OPER03] [/10.0.1.236:4603], 13 Bytes. OK....
[2021-03-26 09:54:02.084] [         nioEventLoopGroup-7-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : SEND TO [OPER04] [/10.0.1.236:4603], 257 Bytes. OK....
[2021-03-26 09:54:02.084] [         nioEventLoopGroup-8-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : SEND TO [OPER01] [/192.168.20.225:5603], 13 Bytes. OK....
[2021-03-26 09:54:02.084] [         nioEventLoopGroup-7-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : SEND TO [OPER05] [/192.168.20.225:4603], 257 Bytes. OK....
[2021-03-26 09:54:02.084] [         nioEventLoopGroup-7-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : SEND TO [OPER02] [/100.100.30.101:4603], 257 Bytes. OK....
[2021-03-26 09:54:02.085] [         nioEventLoopGroup-7-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : SEND TO [OPER03] [/10.0.1.236:4603], 257 Bytes. OK....
[2021-03-26 09:54:02.085] [         nioEventLoopGroup-7-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : SEND TO [OPER01] [/192.168.20.225:5603], 257 Bytes. OK....
[2021-03-26 09:54:02.086] [                  centerComm-1] [ INFO]  c.i.d.x.u.s.CenterCommClientNotifyMessage.run                  30944 : DONE: Success
[2021-03-26 09:54:02.086] [                  centerComm-1] [ INFO]  c.i.d.x.u.s.CenterCommClientNotifyMessage.run                  30944 : SUCCESS: Success
[2021-03-26 09:54:02.086] [                  centerComm-1] [ INFO]  c.i.d.x.u.s.CenterCommClientNotifyMessage.run                  30944 : end.
[2021-03-26 09:54:02.086] [                  centerComm-2] [ INFO]  c.i.d.x.u.s.CenterCommClientNotifyMessage.run                  30944 : DONE: Success
[2021-03-26 09:54:02.087] [                  centerComm-2] [ INFO]  c.i.d.x.u.s.CenterCommClientNotifyMessage.run                  30944 : SUCCESS: Success
[2021-03-26 09:54:02.087] [                  centerComm-2] [ INFO]  c.i.d.x.u.s.CenterCommClientNotifyMessage.run                  30944 : end.
[2021-03-26 09:55:02.080] [                  centerComm-1] [ INFO]  c.i.d.x.u.s.CenterCommClientNotifyMessage.run                  30944 : run.
[2021-03-26 09:55:02.080] [                  centerComm-2] [ INFO]  c.i.d.x.u.s.CenterCommClientNotifyMessage.run                  30944 : run.
[2021-03-26 09:55:02.097] [         nioEventLoopGroup-9-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : encode.
[2021-03-26 09:55:02.097] [        nioEventLoopGroup-10-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : encode.
[2021-03-26 09:55:02.098] [         nioEventLoopGroup-9-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : SEND TO [OPER04] [/10.0.1.236:4603], 257 Bytes. OK....
[2021-03-26 09:55:02.098] [         nioEventLoopGroup-9-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : SEND TO [OPER05] [/192.168.20.225:4603], 257 Bytes. OK....
[2021-03-26 09:55:02.098] [         nioEventLoopGroup-9-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : SEND TO [OPER02] [/100.100.30.101:4603], 257 Bytes. OK....
[2021-03-26 09:55:02.099] [        nioEventLoopGroup-10-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : SEND TO [OPER04] [/10.0.1.236:4603], 13 Bytes. OK....
[2021-03-26 09:55:02.099] [         nioEventLoopGroup-9-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : SEND TO [OPER03] [/10.0.1.236:4603], 257 Bytes. OK....
[2021-03-26 09:55:02.099] [        nioEventLoopGroup-10-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : SEND TO [OPER05] [/192.168.20.225:4603], 13 Bytes. OK....
[2021-03-26 09:55:02.099] [         nioEventLoopGroup-9-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : SEND TO [OPER01] [/192.168.20.225:5603], 257 Bytes. OK....
[2021-03-26 09:55:02.100] [        nioEventLoopGroup-10-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : SEND TO [OPER02] [/100.100.30.101:4603], 13 Bytes. OK....
[2021-03-26 09:55:02.100] [        nioEventLoopGroup-10-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : SEND TO [OPER03] [/10.0.1.236:4603], 13 Bytes. OK....
[2021-03-26 09:55:02.100] [        nioEventLoopGroup-10-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : SEND TO [OPER01] [/192.168.20.225:5603], 13 Bytes. OK....
[2021-03-26 09:55:02.102] [                  centerComm-1] [ INFO]  c.i.d.x.u.s.CenterCommClientNotifyMessage.run                  30944 : DONE: Success
[2021-03-26 09:55:02.102] [                  centerComm-2] [ INFO]  c.i.d.x.u.s.CenterCommClientNotifyMessage.run                  30944 : DONE: Success
[2021-03-26 09:55:02.102] [                  centerComm-2] [ INFO]  c.i.d.x.u.s.CenterCommClientNotifyMessage.run                  30944 : SUCCESS: Success
[2021-03-26 09:55:02.102] [                  centerComm-1] [ INFO]  c.i.d.x.u.s.CenterCommClientNotifyMessage.run                  30944 : SUCCESS: Success
